date,open,high,low,close,volume,adjclose
4/21/2016,210.119995,210.25,208.649994,208.970001,85695000,192.289917
4/22/2016,208.550003,209.289993,207.910004,208.970001,99251700,192.289917
4/25/2016,208.259995,208.660004,207.539993,208.610001,66166500,191.958679
4/26/2016,209.039993,209.520004,208.360001,208.919998,75864200,192.243912
4/27/2016,208.470001,209.809998,208.050003,209.350006,77329400,192.639557
4/28/2016,208.460007,209.759995,206.960007,207.449997,97216200,190.89122
4/29/2016,206.720001,207.130005,205.029999,206.330002,142424100,189.860657
5/2/2016,206.919998,208.179993,206.410004,207.970001,62188000,191.369736
5/3/2016,206.520004,206.800003,205.279999,206.160004,106422100,189.704224
5/4/2016,204.990005,205.850006,204.419998,205.009995,92243800,188.646027
5/5/2016,205.559998,205.979996,204.470001,204.970001,67619200,188.609207
5/6/2016,204.059998,205.770004,203.880005,205.720001,89315000,189.299347
5/9/2016,205.570007,206.399994,205.360001,205.889999,74374900,189.455765
5/10/2016,206.720001,208.470001,206.639999,208.449997,77472200,191.811401
5/11/2016,207.910004,208.539993,206.5,206.5,81727000,190.017044
5/12/2016,207.289993,207.490005,205.369995,206.559998,89586300,190.072281
5/13/2016,206.210007,206.860001,204.380005,204.759995,96474600,188.41597
5/16/2016,204.960007,207.339996,204.889999,206.779999,77486800,190.274719
5/17/2016,206.460007,206.800003,204.229996,204.850006,114924900,188.498795
5/18/2016,204.440002,206.300003,203.630005,204.910004,120062100,188.553986
5/19/2016,204.059998,204.539993,202.779999,204.199997,115430500,187.900665
5/20/2016,204.919998,206.100006,204.860001,205.490005,104990400,189.087692
5/23/2016,205.509995,205.839996,204.990005,205.210007,58682600,188.830063
5/24/2016,206.169998,208.240005,206.139999,207.869995,93537800,191.27774
5/25/2016,208.669998,209.770004,207.869995,209.279999,76621400,192.575165
5/26/2016,209.440002,209.710007,208.970001,209.339996,55280700,192.630371
5/27/2016,209.529999,210.25,209.470001,210.240005,64211200,193.458588
5/31/2016,210.559998,210.690002,209.179993,209.839996,109879400,193.0905
6/1/2016,209.119995,210.479996,208.889999,210.270004,69936200,193.486176
6/2/2016,209.800003,210.929993,209.240005,210.910004,63044700,194.075058
6/3/2016,210.25,210.690002,208.860001,210.279999,101757100,193.495331
6/6/2016,210.699997,211.770004,210.509995,211.350006,64887000,194.47998
6/7/2016,211.529999,212.339996,211.5,211.679993,60974800,194.783615
6/8/2016,211.839996,212.520004,211.690002,212.369995,66170900,195.418549
6/9/2016,211.509995,212.220001,211.190002,212.080002,73786900,195.151672
6/10/2016,210.460007,210.860001,209.429993,210.070007,113829200,193.302124
6/13/2016,209.360001,210.369995,208.350006,208.449997,117751200,191.811401
6/14/2016,208,208.740005,206.919998,208.039993,125059300,191.434097
6/15/2016,208.039993,209.360001,207.529999,207.75,109124500,191.167282
6/16/2016,207.75,208.570007,205.589996,208.369995,149533100,191.737793
6/17/2016,207.169998,207.199997,205.75,206.520004,117055700,191.023727
6/20/2016,208.820007,209.610001,207.75,207.850006,82789600,192.253922
6/21/2016,208.300003,208.919998,207.779999,208.440002,72461700,192.799683
6/22/2016,208.649994,209.5,207.929993,208.100006,95560500,192.485184
6/23/2016,209.809998,210.869995,209.270004,210.809998,102731400,194.991852
6/24/2016,203.630005,210.850006,202.720001,203.240005,333444400,187.989853
6/27/2016,201.589996,201.600006,198.649994,199.600006,230775800,184.622971
6/28/2016,201.479996,203.229996,201.119995,203.199997,159382400,187.952866
6/29/2016,204.839996,206.929993,204.720001,206.660004,137328600,191.153244
6/30/2016,207.210007,209.539993,206.559998,209.479996,165021900,193.761627
7/1/2016,209.479996,210.490005,209.289993,209.919998,106055300,194.16864
7/5/2016,208.949997,209.080002,207.710007,208.410004,109803700,192.771927
7/6/2016,207.830002,209.800003,207.059998,209.660004,96021500,193.928146
7/7/2016,209.869995,210.649994,208.630005,209.529999,85593800,193.807892
7/8/2016,211.050003,212.940002,210.779999,212.649994,133971000,196.693741
7/11/2016,213.190002,214.070007,212.949997,213.399994,73633900,197.387512
7/12/2016,214.529999,215.300003,213.429993,214.949997,101275600,198.821182
7/13/2016,215.440002,215.449997,214.350006,214.919998,87324100,198.793442
7/14/2016,216.399994,216.669998,215.660004,216.119995,91230900,199.903412
7/15/2016,216.779999,217.009995,215.309998,215.830002,107155400,199.635178
7/18/2016,215.970001,216.600006,215.669998,216.410004,58725900,200.171631
7/19/2016,215.919998,216.229996,215.630005,216.190002,54345700,199.968109
7/20/2016,216.190002,217.369995,216.190002,217.089996,58159500,200.800613
7/21/2016,216.960007,217.220001,215.75,216.270004,67777300,200.042175
7/22/2016,216.410004,217.300003,216.100006,217.240005,62787500,200.939362
7/25/2016,217,217.059998,215.970001,216.649994,55873100,200.393646
7/26/2016,216.529999,217.169998,215.759995,216.75,70080500,200.486115
7/27/2016,217.190002,217.270004,215.619995,216.520004,84083900,200.273407
7/28/2016,216.289993,217.110001,215.75,216.770004,65035700,200.504639
7/29/2016,216.460007,217.539993,216.130005,217.119995,79519400,200.828354
8/1/2016,217.190002,217.649994,216.410004,216.940002,73311400,200.66188
8/2/2016,216.649994,216.830002,214.570007,215.550003,92295500,199.376175
8/3/2016,215.479996,216.25,215.130005,216.179993,53993600,199.958893
8/4/2016,216.309998,216.779999,214.25,216.410004,46585500,200.171631
8/5/2016,216.410004,218.229996,216.410004,218.179993,71892200,201.808838
8/8/2016,218.399994,218.520004,217.740005,218.050003,39906500,201.688583
8/9/2016,218.130005,218.759995,217.800003,218.179993,51251700,201.808838
8/10/2016,218.309998,218.399994,217.229996,217.639999,57941100,201.309341
8/11/2016,218.259995,218.940002,217.949997,218.649994,72504300,202.243546
8/12/2016,218.289993,218.710007,217.990005,218.460007,61313500,202.067841
8/15/2016,218.889999,219.5,218.880005,219.089996,49813500,202.650558
8/16/2016,218.600006,218.679993,217.960007,217.960007,53213600,201.605362
8/17/2016,218,218.529999,217.020004,218.369995,75134300,201.984589
8/18/2016,218.339996,218.899994,218.210007,218.860001,52989300,202.43782
8/19/2016,218.309998,218.75,217.740005,218.539993,75443000,202.141815
8/22/2016,218.259995,218.800003,217.830002,218.529999,61368800,202.132584
8/23/2016,219.25,219.600006,218.899994,218.970001,53399200,202.539551
8/24/2016,218.800003,218.910004,217.360001,217.850006,71728900,201.503616
8/25/2016,217.399994,218.190002,217.220001,217.699997,69224800,201.364822
8/26/2016,217.919998,219.119995,216.25,217.289993,122506300,200.985611
8/29/2016,217.440002,218.669998,217.399994,218.360001,70502200,201.975311
8/30/2016,218.259995,218.589996,217.350006,218,58114500,201.642365
8/31/2016,217.610001,217.75,216.470001,217.380005,85269500,201.068863
9/1/2016,217.369995,217.729996,216.029999,217.389999,97844200,201.078125
9/2/2016,218.389999,218.869995,217.699997,218.369995,79293900,201.984589
9/6/2016,218.699997,219.119995,217.860001,219.029999,56702100,202.595062
9/7/2016,218.839996,219.220001,218.300003,219.009995,76554900,202.576553
9/8/2016,218.619995,218.940002,218.149994,218.509995,74102900,202.114075
9/9/2016,216.970001,217.029999,213.25,213.279999,221589100,197.276505
9/12/2016,212.389999,216.809998,212.309998,216.339996,168110900,200.106918
9/13/2016,214.839996,215.149994,212.5,213.229996,182828800,197.23024
9/14/2016,213.289993,214.699997,212.5,213.149994,134185500,197.156235
9/15/2016,212.960007,215.729996,212.75,215.279999,134427900,199.12645
9/16/2016,213.479996,213.690002,212.570007,213.369995,155236400,198.356689
9/19/2016,214.130005,214.880005,213.029999,213.410004,80250500,198.39386
9/20/2016,214.410004,214.589996,213.380005,213.419998,69665300,198.403183
9/21/2016,214.240005,216.029999,213.440002,215.820007,110284400,200.634323
9/22/2016,217,217.529999,216.710007,217.179993,76678700,201.898605
9/23/2016,216.720001,216.880005,215.880005,215.990005,73630900,200.792343
9/26/2016,215.020004,215.229996,214.009995,214.240005,89827300,199.165482
9/27/2016,214.050003,215.679993,213.619995,215.570007,78494800,200.401917
9/28/2016,215.830002,216.820007,214.710007,216.639999,87411000,201.396591
9/29/2016,216.399994,216.869995,214.039993,214.679993,128070600,199.574539
9/30/2016,215.649994,217.119995,215.360001,216.300003,117202900,201.080521
10/3/2016,215.820007,216.039993,215.039993,215.779999,83512100,200.597107
10/4/2016,215.910004,216.169998,213.990005,214.679993,119948100,199.574539
10/5/2016,215.410004,216.130005,215.330002,215.630005,72816000,200.457687
10/6/2016,215.369995,216.039993,214.740005,215.779999,62927400,200.597107
10/7/2016,216.100006,216.300003,214.190002,215.039993,89788300,199.90918
10/10/2016,216.160004,216.699997,215.990005,216.160004,51855000,200.950439
10/11/2016,215.660004,215.740005,212.580002,213.429993,130367400,198.412476
10/12/2016,213.589996,214.320007,213.009995,213.710007,73866100,198.67276
10/13/2016,212.160004,213.589996,211.210007,213.009995,101357000,198.022003
10/14/2016,214.149994,214.690002,213.029999,213.119995,93346200,198.124298
10/17/2016,213.089996,213.389999,212.169998,212.380005,58275700,197.436356
10/18/2016,214.240005,214.309998,213.270004,213.710007,76869700,198.67276
10/19/2016,214.020004,214.639999,213.600006,214.279999,66519200,199.202667
10/20/2016,213.869995,214.529999,213.110001,213.880005,73639800,198.83078
10/21/2016,213.880005,214.080002,212.759995,213.979996,89089100,198.923767
10/24/2016,215,215.320007,214.479996,214.889999,60146600,199.769714
10/25/2016,214.679993,214.979996,213.979996,214.169998,66542300,199.100388
10/26/2016,213.210007,214.419998,212.929993,213.740005,75705500,198.700653
10/27/2016,214.580002,214.619995,213.080002,213.169998,77220200,198.170792
10/28/2016,213.139999,213.929993,211.710007,212.539993,140623200,197.585083
10/31/2016,212.929993,213.190002,212.360001,212.550003,61272500,197.59436
11/1/2016,212.929993,212.990005,209.600006,211.009995,122781800,196.16272
11/2/2016,210.649994,211.100006,209.229996,209.740005,103330800,194.982117
11/3/2016,209.990005,210.240005,208.460007,208.779999,88939300,194.08963
11/4/2016,208.910004,209.889999,208.380005,208.550003,109122100,193.87587
11/7/2016,208.550003,213.190002,208.550003,213.149994,109794900,198.152161
11/8/2016,212.690002,214.770004,212.380005,214.110001,106772100,199.044617
11/9/2016,212.369995,217.100006,212.339996,216.380005,258429000,201.154907
11/10/2016,217.300003,218.309998,215.220001,216.919998,172113300,201.656906
11/11/2016,216.080002,216.699997,215.320007,216.419998,100552700,201.192062
11/14/2016,217.029999,217.270004,215.720001,216.589996,94580000,201.350113
11/15/2016,217.039993,218.279999,216.800003,218.279999,91652600,202.921204
11/16/2016,217.559998,218.139999,217.419998,217.869995,65617700,202.54007
11/17/2016,218.050003,219.059998,217.919998,218.990005,69797200,203.581253
11/18/2016,219.070007,219.270004,218.289993,218.5,86265800,203.125717
11/21/2016,219.169998,220.179993,219,220.149994,72402600,204.659592
11/22/2016,220.509995,220.789993,219.729996,220.580002,67429000,205.059372
11/23/2016,219.979996,220.759995,219.75,220.699997,56620200,205.170944
11/25/2016,221.100006,221.559998,221.009995,221.520004,37872300,205.933228
11/28/2016,221.160004,221.479996,220.360001,220.479996,76572500,204.9664
11/29/2016,220.520004,221.440002,220.169998,220.910004,69886700,205.366119
11/30/2016,221.630005,221.820007,220.309998,220.380005,113291800,204.873474
12/1/2016,220.729996,220.729996,219.149994,219.570007,79040500,204.120453
12/2/2016,219.669998,220.25,219.259995,219.679993,74840300,204.222687
12/5/2016,220.649994,221.399994,220.419998,221,67837800,205.449829
12/6/2016,221.220001,221.740005,220.660004,221.699997,59877400,206.100571
12/7/2016,221.520004,224.669998,221.380005,224.600006,110738100,208.796509
12/8/2016,224.570007,225.699997,224.259995,225.149994,99714400,209.307816
12/9/2016,225.410004,226.529999,225.369995,226.509995,88005800,210.572144
12/12/2016,226.399994,226.960007,225.759995,226.25,102016100,210.330429
12/13/2016,227.020004,228.339996,227,227.759995,110477500,211.734161
12/14/2016,227.410004,228.229996,225.369995,225.880005,142501800,209.98645
12/15/2016,226.160004,227.809998,225.889999,226.809998,124972600,210.851013
12/16/2016,226.009995,226.080002,224.669998,225.039993,156420200,210.438629
12/19/2016,225.25,226.020004,225.080002,225.529999,90341100,210.89682
12/20/2016,226.149994,226.570007,225.880005,226.399994,89838800,211.710403
12/21/2016,226.25,226.449997,225.770004,225.770004,67909000,211.121277
12/22/2016,225.600006,225.740005,224.919998,225.380005,56219100,210.756561
12/23/2016,225.429993,225.720001,225.210007,225.710007,36697800,211.065186
12/27/2016,226.020004,226.729996,226,226.270004,42672500,211.588837
12/28/2016,226.570007,226.589996,224.270004,224.399994,64095000,209.840149
12/29/2016,224.479996,224.889999,223.839996,224.350006,48696100,209.793396
12/30/2016,224.729996,224.830002,222.729996,223.529999,108998300,209.026611
1/3/2017,225.039993,225.830002,223.880005,225.240005,91366500,210.625656
1/4/2017,225.619995,226.75,225.610001,226.580002,78744400,211.878738
1/5/2017,226.270004,226.580002,225.479996,226.399994,78379000,211.710403
1/6/2017,226.529999,227.75,225.899994,227.210007,71559900,212.467834
1/9/2017,226.910004,227.070007,226.419998,226.460007,46939700,211.766541
1/10/2017,226.479996,227.449997,226.009995,226.460007,63771900,211.766541
1/11/2017,226.360001,227.100006,225.589996,227.100006,74650000,212.36496
1/12/2017,226.5,226.75,224.960007,226.529999,72113200,211.83197
1/13/2017,226.729996,227.399994,226.690002,227.050003,62717900,212.318207
1/17/2017,226.309998,226.779999,225.800003,226.25,61240800,211.570129
1/18/2017,226.539993,226.800003,225.899994,226.75,54793300,212.037689
1/19/2017,226.839996,227,225.410004,225.910004,66608800,211.252197
1/20/2017,226.699997,227.309998,225.970001,226.740005,129168600,212.028336
1/23/2017,226.740005,226.809998,225.270004,226.149994,75061600,211.476563
1/24/2017,226.399994,228.080002,226.270004,227.600006,95555300,212.83252
1/25/2017,228.699997,229.570007,228.509995,229.570007,84437700,214.674713
1/26/2017,229.399994,229.710007,229.009995,229.330002,59970700,214.450302
1/27/2017,229.419998,229.589996,228.759995,228.970001,59711100,214.113663
1/30/2017,228.169998,228.199997,226.410004,227.550003,79737300,212.785782
1/31/2017,226.979996,227.600006,226.320007,227.529999,75880800,212.76709
2/1/2017,227.529999,228.589996,226.940002,227.619995,79117700,212.851227
2/2/2017,227.619995,228.100006,226.820007,227.770004,69657600,212.99147
2/3/2017,228.820007,229.550003,228.460007,229.339996,80563200,214.459656
2/6/2017,228.869995,229.330002,228.539993,228.929993,57790100,214.076233
2/7/2017,229.380005,229.660004,228.720001,228.940002,57931200,214.085587
2/8/2017,228.940002,229.389999,228.309998,229.240005,51566200,214.366135
2/9/2017,229.240005,230.949997,229.240005,230.600006,65955200,215.637848
2/10/2017,231,231.770004,230.619995,231.509995,66015900,216.488815
2/13/2017,232.080002,233.070007,232.050003,232.770004,55182100,217.667099
2/14/2017,232.559998,233.710007,232.160004,233.699997,71109000,218.536758
2/15/2017,233.449997,235.139999,233.389999,234.919998,86785800,219.677597
2/16/2017,234.949997,235.160004,233.850006,234.720001,84722400,219.49057
2/17/2017,233.949997,235.089996,233.929993,235.089996,77204100,219.836578
2/21/2017,235.520004,236.690002,235.509995,236.490005,88946100,221.145721
2/22/2017,236.020004,236.539993,235.830002,236.279999,62115200,220.949326
2/23/2017,236.880005,236.899994,235.559998,236.440002,74615900,221.098953
2/24/2017,235.460007,236.789993,235.410004,236.740005,82381600,221.379501
2/27/2017,236.639999,237.309998,236.350006,237.110001,56515400,221.725479
2/28/2017,236.669998,236.949997,236.020004,236.470001,96961900,221.127014
3/1/2017,238.389999,240.320007,238.369995,239.779999,149158200,224.222244
3/2/2017,239.559998,239.570007,238.210007,238.270004,70246000,222.810211
3/3/2017,238.169998,238.610001,237.729996,238.419998,81974300,222.950516
3/6/2017,237.5,238.119995,237.009995,237.710007,55391500,222.286575
3/7/2017,237.360001,237.770004,236.759995,237,65103700,221.62262
3/8/2017,237.339996,237.639999,236.399994,236.559998,78168800,221.211151
3/9/2017,236.699997,237.240005,235.740005,236.860001,90683900,221.491714
